mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_classifier__metric,param_classifier__n_neighbors,param_classifier__weights,param_classifier__gamma,param_classifier__var_smoothing,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
0.0699201226234436,0.00827930356152839,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.12957805395126343,0.007153178490800296,0.03518396615982056,0.004462540153669316,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6889902261735248,0.6751553846525914,0.6616732451892031,0.6414737975141984,0.6668231633823793,0.01753508334309865,162
0.6374908089637756,0.07035216429668058,0.05498862266540527,0.007069195170728112,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6932256854384912,0.6784636065362322,0.6637759508588403,0.6450792822212376,0.6701361312637003,0.01782394411405878,106
1.1633996367454529,0.10193867615448796,0.07884222269058228,0.012245007930880162,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6949975192310018,0.6766437318113296,0.6658877373111196,0.6449457457506065,0.6706186835260144,0.018111532398442605,86
0.10501521825790405,0.0036698777658250646,0.030687272548675537,0.003232123054269851,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6901489268152977,0.6747654114972551,0.6621646164277412,0.6440929332904397,0.6677929720076834,0.016895072133087725,143
0.5550913214683533,0.061972108828160156,0.052601754665374756,0.010521890645864953,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6907449164404393,0.6767021774005015,0.6661369543458607,0.6441263174080976,0.6694275913987248,0.01701712891613791,120
1.0222232341766357,0.12170261542310132,0.06657129526138306,0.012290153264849488,RandomForestClassifier(),,,,,,,3.0,7.0,1.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.69442976600096,0.6771082734769885,0.6654760751646649,0.6442416443600062,0.670313939750655,0.018240789231892596,97
0.06757783889770508,0.008943048339566835,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.06669330596923828,0.011323457584332737,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.08106786012649536,0.007961407944153304,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.12786918878555298,0.01753625084733811,0.03294956684112549,0.0037066902620965384,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6928162577095442,0.6734554241537482,0.6623492590081363,0.6417459286551057,0.6675917173816337,0.018480724123785708,149
0.6491602063179016,0.08851206416569042,0.058449506759643555,0.007357512920977444,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6926680166352704,0.6785018984739655,0.6661823582590728,0.6463711464106003,0.6709308549447273,0.016996708523544905,79
1.215706706047058,0.1554270971862935,0.07996976375579834,0.009921964706767641,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6940596675366165,0.6773128330390901,0.6658685667699858,0.6445613225775777,0.6704505974808175,0.01799811119400709,93
0.11050951480865479,0.009807357328603607,0.03231775760650635,0.00125888645257798,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6919157183943978,0.6777783823873208,0.6626075568255199,0.6445340082994939,0.669208916476683,0.017617204957942657,122
0.5949552059173584,0.07583702181204774,0.05252164602279663,0.008186649208276067,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6929070175509363,0.6787175425443581,0.6668634169572517,0.6433129589051628,0.6704502339894272,0.01817933218033765,94
1.0573397278785706,0.136754318660427,0.07200318574905396,0.005863348615886987,RandomForestClassifier(),,,,,,,3.0,7.0,2.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.695491656145248,0.6784615911710884,0.6654922187782513,0.6453342154833513,0.6711949203944847,0.018333253506555194,75
0.07393735647201538,0.010585365464806557,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.06885814666748047,0.006216493645929897,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.08250540494918823,0.004560822235446279,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.1256418228149414,0.004170391084095728,0.03130525350570679,0.0022563251443045084,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6873777263247911,0.6783185002458746,0.6659593745964096,0.6424338438068415,0.6685223612434792,0.016872083261252984,131
0.6263142824172974,0.04793431596835133,0.05173134803771973,0.008699923802690735,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6937329321076048,0.677847912484784,0.6643298786000258,0.6448901055545102,0.6702002071867312,0.017939750143721463,101
1.0362648963928223,0.12216987599958362,0.06638354063034058,0.00420858194330926,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6939124349050247,0.6772805871967883,0.6652722620431357,0.6440130137360469,0.6701195744702491,0.018182610250408245,108
0.140339195728302,0.011098223954681283,0.03499358892440796,0.006506300598636938,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6934556103700177,0.6777118753375737,0.6628244866330879,0.6361505482076776,0.6675356301370893,0.021110539917816886,150
0.6568381786346436,0.07237068722578961,0.05212140083312988,0.005420013599324218,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6930693768227602,0.6793382750086661,0.665628430517887,0.6458683613658758,0.6709761109287973,0.01744301407334473,77
1.1219345331192017,0.14238381876278156,0.06750184297561646,0.012991023569691423,RandomForestClassifier(),,,,,,,3.0,7.0,3.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': 7, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6942119423816189,0.6765782324441543,0.6654801110680615,0.6448526748771364,0.6702807401927429,0.017902467654969657,99
0.0660889744758606,0.0071349129449739725,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,1.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.06257683038711548,0.00864488450144744,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,1.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.07395178079605103,0.0035763522234945853,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,1.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.13696634769439697,0.028555722749361304,0.047783613204956055,0.015580377745931217,RandomForestClassifier(),,,,,,,3.0,,1.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6914992315666763,0.6717474021943295,0.6625974670670283,0.6441657713653295,0.6675024680483409,0.017047907290634268,151
0.616149365901947,0.11514829877092109,0.05184900760650635,0.013254949413059564,RandomForestClassifier(),,,,,,,3.0,,1.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6949813841480879,0.6770427741098132,0.6652490555986051,0.6450317351445735,0.6705762372502699,0.01815439166040595,88
1.2201844453811646,0.16533994349042158,0.0731205940246582,0.013074649918456995,RandomForestClassifier(),,,,,,,3.0,,1.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6936008261162452,0.6759464154715551,0.6658382974945112,0.645094456820173,0.6701199989756211,0.017535015683906665,107
0.1140095591545105,0.015741783102925993,0.03359079360961914,0.002409248809601348,RandomForestClassifier(),,,,,,,3.0,,1.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6932145925689874,0.6755262118390609,0.6653055582461578,0.639944197941515,0.6684976401489303,0.019273148456498263,132
0.6397135853767395,0.06444103706980482,0.048855483531951904,0.007079881712315916,RandomForestClassifier(),,,,,,,3.0,,1.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6932438374067694,0.6782207550363976,0.6643026362520987,0.6475476836480545,0.67082872808583,0.016894348855782775,81
1.0818292498588562,0.12209023101360938,0.06376248598098755,0.006088587097247907,RandomForestClassifier(),,,,,,,3.0,,1.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6942452209901293,0.6770115359500833,0.6651935619269017,0.6445461479786423,0.6702491167114392,0.018081375572474773,100
0.07574868202209473,0.010693839726414696,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,2.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.08490532636642456,0.004241717324630265,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,2.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.07656717300415039,0.007625843262806582,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,2.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.1406388282775879,0.019643412168235817,0.03938347101211548,0.006375285582635428,RandomForestClassifier(),,,,,,,3.0,,2.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6926327211413957,0.6772866332922198,0.6613887139997416,0.6448162558396915,0.6690310810682623,0.017818214640673645,125
0.6053966879844666,0.07605470391567115,0.051789283752441406,0.008101392435745508,RandomForestClassifier(),,,,,,,3.0,,2.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6934858636504818,0.6764945947906842,0.6644731531706057,0.646222435341034,0.6701690117382013,0.017245071107569416,103
1.1976438760757446,0.13848290300224833,0.07736760377883911,0.009504895802541878,RandomForestClassifier(),,,,,,,3.0,,2.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6925480119560965,0.6766296242553226,0.665574954797882,0.6447039638075699,0.6698641387042178,0.01740518169871969,111
0.10148072242736816,0.0044289326368477195,0.03268146514892578,0.007166147053580829,RandomForestClassifier(),,,,,,,3.0,,2.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6887925714078265,0.6734836392657622,0.6636992686943044,0.64162756678341,0.6669007615378257,0.017114099071284514,160
0.5813635587692261,0.09871593318645135,0.061492919921875,0.006181264203159969,RandomForestClassifier(),,,,,,,3.0,,2.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6940737857341663,0.6746938660346481,0.6657545524990314,0.6442588422387996,0.6696952616266614,0.017901390332817183,114
1.072264015674591,0.10585434450762624,0.06879526376724243,0.016354832029712843,RandomForestClassifier(),,,,,,,3.0,,2.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6957548596852853,0.6768160455311294,0.6656728254552499,0.6461445390664992,0.6710970674345409,0.0179775172240076,76
0.06819278001785278,0.013765097502078615,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,3.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.086017906665802,0.011051164901253711,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,3.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.0792921781539917,0.014635824245119892,0.0,0.0,RandomForestClassifier(),,,,,,,3.0,,3.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.13022029399871826,0.0067964297539493896,0.0399511456489563,0.010203125835585858,RandomForestClassifier(),,,,,,,3.0,,3.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6924300241622867,0.6688603916257548,0.6635196709931551,0.6417337889759573,0.6666359689392886,0.018028527539363515,165
0.6584084630012512,0.08945706796859255,0.06985437870025635,0.016808232225246127,RandomForestClassifier(),,,,,,,3.0,,3.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6937510840758834,0.6760713681104742,0.6651350413276509,0.6454303212766087,0.6700969536976543,0.017523376107994572,109
1.1764954924583435,0.17162821148835897,0.07386797666549683,0.010227306522582693,RandomForestClassifier(),,,,,,,3.0,,3.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6935826741479668,0.6769964207115046,0.6659735002582977,0.6455689159468849,0.6705303777661635,0.01744317766794867,90
0.1392498016357422,0.026024912332667256,0.040866732597351074,0.007197801129378384,RandomForestClassifier(),,,,,,,3.0,,3.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6924058215379154,0.6755896958410925,0.6631695563734987,0.6401323629683133,0.6678243591802051,0.019059529037132587,142
0.6124835014343262,0.09124646385440677,0.04835027456283569,0.008673672466330289,RandomForestClassifier(),,,,,,,3.0,,3.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6934929227492568,0.6779204656299629,0.6651602657238797,0.6446088696542417,0.6702956309393353,0.017905544759847045,98
1.115377962589264,0.11024624182783671,0.08006930351257324,0.023834057464682035,RandomForestClassifier(),,,,,,,3.0,,3.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 3, 'classifier__max_features': None, 'classifier__min_samples_leaf': 3, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6942169845950296,0.6768110071182696,0.6660178951956606,0.6461212713481317,0.6707917895642728,0.017438429392343167,83
0.06602859497070312,0.008341108452645463,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.06860113143920898,0.007563501199480277,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.07170987129211426,0.005626949964454935,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.13082295656204224,0.019130207860143435,0.03352653980255127,0.004041806432500029,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6889508969089214,0.6787256040049336,0.6633652976882346,0.6496549296202102,0.670174182055575,0.014942326332217227,102
0.5016785264015198,0.06299032944126734,0.060003817081451416,0.0038490984319636923,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6961007555252574,0.6780696026506082,0.6640070063282966,0.6481384813666042,0.6715789614676916,0.017679348254174464,61
0.9797527194023132,0.12330514879586249,0.08245927095413208,0.012493740362769698,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6962338699592993,0.6793352519609502,0.6644519646777735,0.6486857785682059,0.6721767162915572,0.01761737223694522,40
0.11702293157577515,0.02260971011723414,0.03662979602813721,0.005892478050963467,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,3.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 10}",0.6914951977959477,0.6732488492265027,0.6579612230401652,0.6509548869290052,0.6684150392479051,0.015574005825544416,135
0.4751642346382141,0.07223222310536905,0.05486100912094116,0.008114997434034828,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,3.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 100}",0.6944045549339066,0.6797201867034268,0.6630010574066899,0.6485269510993491,0.6714131875358431,0.017263784069113348,66
0.9492497444152832,0.14521667567630503,0.09235000610351562,0.021559827868824866,RandomForestClassifier(),,,,,,,5.0,1.0,1.0,3.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 3, 'classifier__n_estimators': 200}",0.6981710883516803,0.6803177424685805,0.6632603641999224,0.6477469767140721,0.6723740429335638,0.018829109413659513,34
0.06806802749633789,0.008827518241339271,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,1.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 10}",,,,,,,430
0.069455087184906,0.014394966996628046,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,1.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 100}",,,,,,,430
0.07451272010803223,0.013960225084822376,0.0,0.0,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,1.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 1, 'classifier__n_estimators': 200}",,,,,,,430
0.12145936489105225,0.024650525899182263,0.03725403547286987,0.009724377785536052,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,2.0,10.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 10}",0.6892584719269726,0.6817617515941539,0.6630262818029188,0.64011516508952,0.6685404176033913,0.018989748033831032,130
0.5426263213157654,0.0824767670283393,0.058394551277160645,0.007224511966500813,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,2.0,100.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 100}",0.6952234103918002,0.6796748409876903,0.6660814606741573,0.6483802633096407,0.6723399938408221,0.017253178404561937,35
1.0326964259147644,0.13044772188329265,0.08550184965133667,0.00826824304334897,RandomForestClassifier(),,,,,,,5.0,1.0,2.0,2.0,200.0,"{'classifier': RandomForestClassifier(), 'classifier__max_depth': 5, 'classifier__max_features': 1, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2, 'classifier__n_estimators': 200}",0.6957508259145566,0.6805132328875346,0.6624874886994705,0.6483276580333315,0.6717698013837233,0.017939011578392703,57
